100	10	20	2	10	4	10	1	1.5	1.2	0.083	0.724	0.127	0.662	0.665	0.077	114.514	133.134	19.667
100	10	20	2	10	4	10	1	1.2000000000000002	1.5	0.154	0.23	0.359	0.182	0.186	0.261	203.574	242.811	12.864
100	10	20	2	10	4	10	1	1.3000000000000003	1.5	0.117	0.304	0.197	0.245	0.247	0.131	214.189	252.531	16.099
100	10	20	2	10	4	10	1	1.4000000000000004	1.5	0.103	0.384	0.086	0.314	0.314	0.041	221.151	256.723	19.934
100	10	20	2	10	4	10	1	1.5000000000000004	1.5	0.102	0.383	0.049	0.306	0.312	0.019	248.578	286.034	21.112
100	10	20	2	10	4	10	1	1.6000000000000005	1.5	0.1	0.432	0.039	0.358	0.36	0.007	255.401	294.89	22.499
100	10	20	2	10	4	10	1	1.7000000000000006	1.5	0.088	0.415	0.034	0.329	0.331	0.0	293.375	336.248	23.915
100	10	20	2	10	4	10	1	1.8000000000000007	1.5	0.073	0.449	0.027	0.354	0.358	0.001	312.473	353.042	25.448
100	10	20	2	10	4	10	1	1.9000000000000008	1.5	0.064	0.455	0.021	0.379	0.381	0.0	331.423	376.119	26.774
100	10	20	2	10	4	10	1	2.000000000000001	1.5	0.058	0.474	0.024	0.378	0.379	0.0	357.298	399.401	28.14
100	10	20	2	10	4	10	1	2.100000000000001	1.5	0.064	0.464	0.033	0.361	0.362	0.0	393.889	440.891	30.663
100	10	20	2	10	4	10	1	2.200000000000001	1.5	0.05	0.438	0.032	0.35	0.35	0.0	436.763	485.509	30.598
100	10	20	2	10	4	10	1	2.300000000000001	1.5	0.062	0.477	0.036	0.377	0.379	0.0	448.273	493.348	32.767
100	10	20	2	10	4	10	1	2.4000000000000012	1.5	0.056	0.483	0.02	0.385	0.386	0.0	470.89	518.926	34.269
100	10	20	2	10	4	10	1	2.5000000000000013	1.5	0.051	0.474	0.015	0.388	0.388	0.0	502.943	553.87	35.186
100	10	20	2	10	4	10	1	2.6000000000000014	1.5	0.029	0.467	0.028	0.38	0.38	0.0	534.821	589.039	37.818
100	10	20	2	10	4	10	1	2.7000000000000015	1.5	0.039	0.455	0.018	0.364	0.365	0.0	580.862	637.327	38.002
100	10	20	2	10	4	10	1	2.8000000000000016	1.5	0.034	0.481	0.017	0.392	0.396	0.0	593.638	639.737	39.994
100	10	20	2	10	4	10	1	2.9000000000000017	1.5	0.037	0.485	0.013	0.398	0.398	0.0	615.982	672.304	40.734
100	10	20	2	10	4	10	1	3.0000000000000018	1.5	0.042	0.469	0.021	0.378	0.379	0.0	675.935	732.768	41.646
100	10	20	2	10	4	10	1	3.100000000000002	1.5	0.045	0.459	0.027	0.365	0.365	0.0	726.56	787.306	45.437
100	10	20	2	10	4	10	1	3.200000000000002	1.5	0.03	0.506	0.025	0.42	0.42	0.0	700.957	754.411	44.84
100	10	20	2	10	4	10	1	3.300000000000002	1.5	0.028	0.496	0.024	0.4	0.402	0.0	760.069	810.743	46.524
100	10	20	2	10	4	10	1	3.400000000000002	1.5	0.032	0.52	0.018	0.423	0.423	0.0	769.235	825.616	48.296
100	10	20	2	10	4	10	1	3.500000000000002	1.5	0.032	0.494	0.022	0.397	0.397	0.0	835.777	901.105	50.832
100	10	20	2	10	4	10	1	3.6000000000000023	1.5	0.027	0.502	0.024	0.41	0.41	0.0	862.768	922.687	51.142
100	10	20	2	10	4	10	1	3.7000000000000024	1.5	0.028	0.477	0.022	0.397	0.398	0.0	919.135	980.846	53.117
100	10	20	2	10	4	10	1	3.8000000000000025	1.5	0.025	0.516	0.022	0.421	0.422	0.0	922.553	980.422	55.077
100	10	20	2	10	4	10	1	3.9000000000000026	1.5	0.025	0.525	0.015	0.437	0.438	0.0	938.338	1009.841	56.351
100	10	20	2	10	4	10	1	4.000000000000003	1.5	0.032	0.511	0.023	0.422	0.422	0.0	1015.85	1076.565	57.205
100	10	20	2	10	4	10	1	4.100000000000002	1.5	0.029	0.527	0.024	0.427	0.427	0.0	1026.488	1088.167	58.939
100	10	20	2	10	4	10	1	4.200000000000002	1.5	0.027	0.526	0.018	0.431	0.431	0.0	1071.446	1147.618	59.513
100	10	20	2	10	4	10	1	4.300000000000002	1.5	0.03	0.538	0.018	0.447	0.448	0.0	1086.48	1154.599	62.686
100	10	20	2	10	4	10	1	4.400000000000001	1.5	0.018	0.533	0.012	0.442	0.442	0.0	1136.284	1199.494	64.946
100	10	20	2	10	4	10	1	4.500000000000001	1.5	0.028	0.537	0.023	0.435	0.435	0.0	1203.993	1278.289	64.754
100	10	20	2	10	4	10	1	4.6000000000000005	1.5	0.036	0.544	0.018	0.459	0.46	0.0	1188.836	1263.13	67.163
100	10	20	2	11	4	10	1	1.5	1.5	0.096	0.481	0.076	0.382	0.385	0.034	186.484	219.568	18.717
100	10	20	2	16	4	10	1	1.5	1.5	0.06	0.751	0.045	0.633	0.641	0.016	52.921	65.143	13.142
100	10	20	2	21	4	10	1	1.5	1.5	0.018	0.875	0.012	0.787	0.79	0.0	17.996	24.186	10.313
100	10	20	2	31	4	10	1	1.5	1.5	0.005	0.969	0.001	0.93	0.93	0.0	3.007	4.52	6.988
100	10	20	2	26	4	10	1	1.5	1.5	0.007	0.946	0.001	0.894	0.894	0.0	6.188	8.938	8.23
100	10	20	2	10	4	10	1	4.7	1.5	0.024	0.557	0.015	0.468	0.468	0.0	1228.829	1297.546	69.944
100	10	20	2	36	4	10	1	1.5	1.5	0.001	0.992	0.0	0.978	0.979	0.0	0.754	1.042	5.98
100	10	20	2	41	4	10	1	1.5	1.5	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	5.25
100	10	20	2	46	4	10	1	1.5	1.5	0.0	0.998	0.0	0.997	0.997	0.0	0.05	0.103	4.665
100	10	20	2	51	4	10	1	1.5	1.5	0.001	1.0	0.0	0.995	0.996	0.0	0.111	0.109	4.322
100	10	20	2	56	4	10	1	1.5	1.5	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.959
100	10	20	2	61	4	10	1	1.5	1.5	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.612
100	10	20	2	66	4	10	1	1.5	1.5	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.295
100	10	20	2	71	4	10	1	1.5	1.5	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.029
100	10	20	2	76	4	10	1	1.5	1.5	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.028
100	10	20	2	81	4	10	1	1.5	1.5	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.833
100	10	20	2	6	4	10	1	1.5	1.5	0.008	0.02	0.001	0.013	0.013	0.0	999.02	1085.477	37.843
100	10	20	2	86	4	10	1	1.5	1.5	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.419
100	10	20	2	10	4	2	1	1.5	1.5	0.123	0.013	0.108	0.006	0.009	0.023	1.183	3.118	1.399
100	10	20	2	10	4	3	1	1.5	1.5	0.11	0.071	0.109	0.045	0.048	0.028	3.822	7.698	2.537
100	10	20	2	91	4	10	1	1.5	1.5	0.0	1.0	0.0	0.997	0.997	0.0	0.014	0.037	2.342
100	10	20	2	10	4	4	1	1.5	1.5	0.119	0.1	0.102	0.068	0.077	0.036	9.688	16.495	4.091
100	10	20	2	96	4	10	1	1.5	1.5	0.0	1.0	0.0	0.995	0.995	0.0	0.019	0.052	2.279
100	10	20	2	10	4	5	1	1.5	1.5	0.11	0.172	0.075	0.123	0.13	0.023	21.143	31.126	6.124
100	10	20	2	10	4	6	1	1.5	1.5	0.131	0.221	0.091	0.162	0.166	0.035	41.665	56.234	8.085
100	10	20	2	10	4	7	1	1.5	1.5	0.09	0.276	0.083	0.216	0.22	0.031	71.155	90.141	10.726
100	10	20	2	10	4	10	1	4.8	1.5	0.019	0.545	0.024	0.465	0.466	0.0	1262.898	1340.618	71.108
100	10	20	2	10	4	8	1	1.5	1.5	0.107	0.33	0.066	0.26	0.261	0.017	113.275	138.416	14.124
100	10	20	2	10	4	9	1	1.5	1.5	0.083	0.368	0.065	0.285	0.29	0.022	174.919	204.557	17.47
100	10	20	2	10	4	10	1	1.5	1.5	0.104	0.407	0.056	0.32	0.32	0.023	248.743	289.468	21.655
100	10	20	2	10	4	11	1	1.5	1.5	0.082	0.459	0.043	0.371	0.373	0.013	335.998	382.65	25.795
100	10	20	2	10	4	10	1	4.8999999999999995	1.5	0.037	0.508	0.022	0.442	0.443	0.0	1381.153	1460.006	74.431
100	10	20	2	10	4	12	1	1.5	1.5	0.102	0.485	0.036	0.394	0.4	0.011	454.84	505.959	30.556
100	10	20	2	10	4	10	1	4.999999999999999	1.5	0.033	0.538	0.02	0.459	0.46	0.0	1389.187	1463.065	74.704
100	10	20	2	10	4	13	1	1.5	1.5	0.087	0.532	0.039	0.445	0.446	0.01	573.652	633.777	36.606
100	10	20	2	10	4	14	1	1.5	1.5	0.094	0.575	0.045	0.48	0.482	0.01	719.471	790.648	42.292
100	10	20	2	10	4	15	1	1.5	1.5	0.075	0.572	0.033	0.477	0.478	0.007	953.413	1044.973	48.601
100	10	20	2	10	4	16	1	1.5	1.5	0.092	0.636	0.03	0.521	0.522	0.004	1121.656	1214.389	56.837
100	10	20	2	10	4	17	1	1.5	1.5	0.082	0.686	0.018	0.557	0.56	0.001	1316.174	1421.819	63.776
100	10	20	2	10	4	18	1	1.5	1.5	0.063	0.673	0.025	0.561	0.562	0.011	1603.601	1742.426	74.263
100	10	20	2	10	4	19	1	1.5	1.5	0.056	0.717	0.022	0.617	0.619	0.004	1748.884	1874.639	82.116
100	10	20	2	10	4	20	1	1.5	1.5	0.058	0.727	0.014	0.618	0.618	0.002	2127.551	2279.871	92.94
100	10	20	2	10	4	21	1	1.5	1.5	0.071	0.743	0.012	0.652	0.652	0.002	2346.991	2515.116	107.193
100	10	20	2	10	4	22	1	1.5	1.5	0.058	0.747	0.014	0.642	0.643	0.003	2972.011	3154.693	118.773
100	10	20	2	10	4	23	1	1.5	1.5	0.049	0.783	0.014	0.685	0.685	0.002	3142.122	3325.63	128.938
100	10	20	2	10	4	24	1	1.5	1.5	0.04	0.806	0.01	0.696	0.697	0.002	3574.412	3787.282	139.975
100	10	20	2	10	4	25	1	1.5	1.5	0.053	0.796	0.014	0.706	0.709	0.003	3998.74	4189.677	152.682
100	10	20	2	10	4	26	1	1.5	1.5	0.048	0.826	0.008	0.727	0.729	0.001	4315.28	4539.875	169.251
100	10	20	2	10	4	27	1	1.5	1.5	0.037	0.836	0.01	0.746	0.746	0.0	4724.647	4960.071	182.028
100	10	20	2	10	4	28	1	1.5	1.5	0.039	0.855	0.01	0.77	0.77	0.002	4877.153	5119.724	202.784
100	10	20	2	10	4	29	1	1.5	1.5	0.048	0.856	0.0	0.766	0.767	0.0	5696.077	5967.173	221.159
100	10	20	2	10	4	30	1	1.5	1.5	0.046	0.875	0.006	0.792	0.794	0.0	5865.842	6098.609	233.558
100	10	20	2	1	4	10	1	1.5	1.5	0.0	0.038	0.0	0.038	0.038	0.0	47669.712	48037.664	321.29
100	10	20	2	10	4	31	1	1.5	1.5	0.044	0.883	0.004	0.797	0.798	0.0	6536.976	6840.791	259.049
100	10	20	2	10	4	32	1	1.5	1.5	0.037	0.883	0.007	0.796	0.796	0.0	7716.887	8088.248	285.662
100	10	20	2	10	4	33	1	1.5	1.5	0.035	0.875	0.004	0.79	0.79	0.0	9000.896	9389.392	303.805
100	10	20	2	10	4	34	1	1.5	1.5	0.031	0.899	0.006	0.812	0.812	0.0	8747.876	9178.736	312.25
100	10	20	2	10	4	35	1	1.5	1.5	0.029	0.925	0.002	0.854	0.854	0.0	7117.214	7453.087	326.525
100	10	20	2	10	4	36	1	1.5	1.5	0.023	0.916	0.002	0.848	0.848	0.0	7708.201	8054.796	326.283
100	10	20	2	10	4	37	1	1.5	1.5	0.022	0.941	0.002	0.869	0.871	0.0	6607.265	6770.467	301.955
100	10	20	2	10	4	38	1	1.5	1.5	0.033	0.924	0.003	0.857	0.857	0.0	7509.107	7788.819	290.376
100	10	20	2	10	4	39	1	1.5	1.5	0.017	0.933	0.003	0.863	0.863	0.0	7159.739	7443.848	283.886
100	10	20	2	10	4	40	1	1.5	1.5	0.024	0.926	0.004	0.873	0.873	0.0	5711.226	6024.079	240.333
